Clientnumber,Customer,Subscription type,Bookingsdata,Revenuetype,Description,Revenue,Percentage of total monthly revenue,Company revenue total (month),Year,Month,Lag_1,Lag_6,MA_6
15.0,20,0,2021-12-31,1,107,25891.67636,0.0745,347539.28,2021,12,24965.506514999997,21221.631194999998,23697.6305
15.0,20,0,2022-01-31,1,308,26074.071730000003,0.0745,349987.54000000004,2022,1,25891.67636,22100.9316,24359.82052166667
15.0,20,0,2022-02-28,1,149,26084.75503,0.0745,350130.94,2022,2,26074.071730000003,22363.393610000003,24980.047425
15.0,20,0,2022-03-31,1,213,26856.871539999996,0.0745,360494.92,2022,3,26084.75503,22884.2842,25642.145314999998
15.0,20,0,2022-04-30,1,201,26102.358634999997,0.0745,350367.23,2022,4,26856.871539999996,23979.990714999996,25995.873301666667
15.0,20,0,2022-05-31,1,254,26444.7733,0.0745,354963.4,2022,5,26102.358634999997,24965.506514999997,26242.417765833332
15.0,20,0,2022-06-30,1,86,38440.382605,0.0745,515978.29,2022,6,26444.7733,25891.67636,28333.868806666665
15.0,20,0,2022-07-31,1,219,38790.112425,0.0745,520672.65,2022,7,38440.382605,26074.071730000003,30453.208922499995
15.0,20,0,2022-08-31,1,188,39374.012135,0.0745,528510.23,2022,8,38790.112425,26084.75503,32668.085106666666
15.0,20,0,2022-09-30,1,252,38958.22838,0.0745,522929.24,2022,9,39374.012135,26856.871539999996,34684.97791333333
15.0,20,0,2022-10-31,1,85,41952.65977499999,0.0745,563122.95,2022,10,38958.22838,26102.358634999997,37326.69477
15.0,20,0,2022-11-30,1,218,41396.691605,0.0745,555660.29,2022,11,41952.65977499999,26444.7733,39818.68115416667
15.0,20,0,2022-12-31,1,173,39813.13077999999,0.0745,534404.44,2022,12,41396.691605,38440.382605,40047.47251666667
15.0,20,0,2023-01-31,1,240,42772.097194999995,0.0745,574122.11,2023,1,39813.13077999999,38790.112425,40711.13664499999
15.0,20,0,2023-02-28,1,241,43736.4915,0.0745,587067.0,2023,2,42772.097194999995,39374.012135,41438.216539166664
15.0,20,0,2023-03-31,1,252,45240.94748,0.0745,607261.04,2023,3,43736.4915,38958.22838,42485.33638916666
15.0,20,0,2023-04-30,1,85,46726.469285,0.0745,627200.93,2023,4,45240.94748,41952.65977499999,43280.971307499996
15.0,20,0,2023-05-31,1,218,47906.860694999996,0.0745,643045.11,2023,5,46726.469285,41396.691605,44365.99948916666
15.0,20,0,2023-06-30,1,172,48007.458045,0.0745,644395.41,2023,6,47906.860694999996,39813.13077999999,45731.7207
15.0,20,0,2023-07-31,1,256,47963.142465000004,0.0745,643800.5700000001,2023,7,48007.458045,42772.097194999995,46596.89491166667
15.0,20,0,2023-08-31,1,85,48961.860409999994,0.0745,657206.1799999999,2023,8,47963.142465000004,43736.4915,47467.78973
15.0,20,0,2023-09-30,1,218,50561.490139999994,0.0745,678677.72,2023,9,48961.860409999994,45240.94748,48354.546839999995
15.0,20,0,2023-10-31,1,189,50803.83417,0.0745,681930.66,2023,10,50561.490139999994,46726.469285,49034.10765416667
15.0,20,0,2023-11-30,1,106,50194.91736,0.0745,673757.28,2023,11,50803.83417,47906.860694999996,49415.450431666664
15.0,20,0,2023-12-31,1,303,50578.28467499999,0.0745,678903.1499999999,2023,12,50194.91736,48007.458045,49843.92153666667
15.0,20,0,2024-01-31,1,207,53862.43614,0.0745,722985.72,2024,1,50578.28467499999,47963.142465000004,50827.137149166665
15.0,20,0,2024-02-29,1,180,54230.71571499999,0.0745,727929.07,2024,2,53862.43614,48961.860409999994,51705.27969999999
15.0,20,0,2024-03-31,1,109,56631.42532,0.0745,760153.3600000001,2024,3,54230.71571499999,50561.490139999994,52716.93556333333
15.0,20,0,2024-04-30,1,306,56208.133455,0.0745,754471.5900000001,2024,4,56631.42532,50803.83417,53617.65211083333
15.0,20,0,2024-05-31,1,181,58088.269095,0.0745,779708.31,2024,5,56208.133455,50194.91736,54933.21073333333
15.0,20,0,2024-06-30,1,214,57328.413795,0.0745,769508.91,2024,6,58088.269095,50578.28467499999,56058.23225333333
15.0,20,0,2024-07-31,1,113,59875.740145,0.0745,803701.2100000001,2024,7,57328.413795,53862.43614,57060.44958750001
15.0,20,0,2024-08-31,1,303,60239.602614999996,0.0745,808585.27,2024,8,59875.740145,54230.71571499999,58061.9307375
15.0,20,0,2024-09-30,1,143,61366.636379999996,0.0745,823713.24,2024,9,60239.602614999996,56631.42532,58851.132580833335
16.0,1,0,2020-01-31,1,216,3213.2794320000003,0.0183,175589.04,2020,1,61366.636379999996,56208.133455,50018.656910333324
16.0,1,0,2020-02-29,1,90,3438.733419,0.0183,187908.93,2020,2,3213.2794320000003,58088.269095,40910.400964333334
16.0,1,0,2020-03-31,1,249,3530.670423,0.0183,192932.81,2020,3,3438.733419,57328.413795,31944.110402333336
16.0,1,0,2020-04-30,1,160,3530.995065,0.0183,192950.55,2020,4,3530.670423,59875.740145,22553.319555666665
16.0,1,0,2020-05-31,1,224,3636.388974,0.0183,198709.78,2020,5,3530.995065,60239.602614999996,13119.4506155
16.0,1,0,2020-06-30,1,174,3644.490018,0.0183,199152.46,2020,6,3636.388974,61366.636379999996,3499.0928885
16.0,1,0,2020-07-31,1,127,3757.2035610000003,0.0183,205311.67,2020,7,3644.490018,3213.2794320000003,3589.7469100000003
16.0,1,0,2020-08-31,1,170,3932.0908050000003,0.0183,214868.35,2020,8,3757.2035610000003,3438.733419,3671.9731410000004
16.0,1,0,2020-09-30,1,202,4106.459976,0.0183,224396.72,2020,9,3932.0908050000003,3530.670423,3767.9380665000003
16.0,1,0,2020-10-31,1,265,4205.56692,0.0183,229812.4,2020,10,4106.459976,3530.995065,3880.366709
16.0,1,0,2020-11-30,1,218,4243.465305000001,0.0183,231883.35,2020,11,4205.56692,3636.388974,3981.5460975000005
16.0,1,0,2020-12-31,1,252,4525.381746,0.0183,247288.62,2020,12,4243.465305000001,3644.490018,4128.3613855
16.0,1,0,2021-01-31,1,85,4600.175859,0.0183,251375.73,2021,1,4525.381746,3757.2035610000003,4268.8567685
16.0,1,0,2021-02-28,1,190,4688.609877,0.0183,256208.19,2021,2,4600.175859,3932.0908050000003,4394.9432805
16.0,1,0,2021-03-31,1,218,4777.545132,0.0183,261068.04,2021,3,4688.609877,4106.459976,4506.7908065
16.0,1,0,2021-04-30,1,208,4923.839907,0.0183,269062.29,2021,4,4777.545132,4205.56692,4626.502971
16.0,1,0,2021-05-31,1,252,5081.302989000001,0.0183,277666.83,2021,5,4923.839907,4243.465305000001,4766.1425850000005
16.0,1,0,2021-06-30,1,100,5212.830213,0.0183,284854.11,2021,6,5081.302989000001,4525.381746,4880.7173295
16.0,1,0,2021-07-31,1,85,5428.81944,0.0183,296656.8,2021,7,5212.830213,4600.175859,5018.824593
16.0,1,0,2021-08-31,1,305,5493.289974,0.0183,300179.78,2021,8,5428.81944,4688.609877,5152.9379425
16.0,1,0,2021-09-30,1,190,5621.24028,0.0183,307171.6,2021,9,5493.289974,4777.545132,5293.5538005
16.0,1,0,2021-10-31,1,169,5890.386980999999,0.0183,321879.06999999995,2021,10,5621.24028,4923.839907,5454.6449795
16.0,1,0,2021-11-30,1,252,6132.466700999999,0.0183,335107.47,2021,11,5890.386980999999,5081.302989000001,5629.8389314999995
16.0,1,0,2021-12-31,1,85,6359.9688240000005,0.0183,347539.28,2021,12,6132.466700999999,5212.830213,5821.0287
16.0,1,0,2022-01-31,1,218,6404.771982000001,0.0183,349987.54000000004,2022,1,6359.9688240000005,5428.81944,5983.687457
16.0,1,0,2022-02-28,1,185,6407.396202,0.0183,350130.94,2022,2,6404.771982000001,5493.289974,6136.038495
16.0,1,0,2022-03-31,1,115,6597.057036,0.0183,360494.92,2022,3,6407.396202,5621.24028,6298.674621000001
16.0,1,0,2022-04-30,1,207,6411.720308999999,0.0183,350367.23,2022,4,6597.057036,5890.386980999999,6385.563509
16.0,1,0,2022-05-31,1,303,6495.830220000001,0.0183,354963.4,2022,5,6411.720308999999,6132.466700999999,6446.1240955
16.0,1,0,2022-06-30,1,182,9442.402707,0.0183,515978.29,2022,6,6495.830220000001,6359.9688240000005,6959.863076000001
16.0,1,0,2022-07-31,1,207,9528.309495000001,0.0183,520672.65,2022,7,9442.402707,6404.771982000001,7480.4526615
16.0,1,0,2022-08-31,1,302,9671.737208999999,0.0183,528510.23,2022,8,9528.309495000001,6407.396202,8024.509496
16.0,1,0,2022-09-30,1,285,9569.605092,0.0183,522929.24,2022,9,9671.737208999999,6597.057036,8519.934172
16.0,1,0,2022-10-31,1,285,10305.149985,0.0183,563122.95,2022,10,9569.605092,6411.720308999999,9168.839118000002
16.0,1,0,2022-11-30,1,302,10168.583307,0.0183,555660.29,2022,11,10305.149985,6495.830220000001,9780.9646325
16.0,1,0,2022-12-31,1,385,9779.601251999999,0.0183,534404.44,2022,12,10168.583307,9442.402707,9837.16439
16.0,1,0,2023-01-31,1,270,10506.434613,0.0183,574122.11,2023,1,9779.601251999999,9528.309495000001,10000.185243
16.0,1,0,2023-02-28,1,277,10743.3261,0.0183,587067.0,2023,2,10506.434613,9671.737208999999,10178.7833915
16.0,1,0,2023-03-31,1,274,11112.877032,0.0183,607261.04,2023,3,10743.3261,9569.605092,10435.995381499999
16.0,1,0,2023-04-30,1,269,11477.777019000001,0.0183,627200.93,2023,4,11112.877032,10305.149985,10631.433220500001
16.0,1,0,2023-05-31,1,269,11767.725513,0.0183,643045.11,2023,5,11477.777019000001,10168.583307,10897.9569215
16.0,1,0,2023-06-30,1,274,11792.436003,0.0183,644395.41,2023,6,11767.725513,9779.601251999999,11233.429380000001
16.0,1,0,2023-07-31,1,273,11781.550431000001,0.0183,643800.5700000001,2023,7,11792.436003,10506.434613,11445.948683
16.0,1,0,2023-08-31,1,269,12026.873093999999,0.0183,657206.1799999999,2023,8,11781.550431000001,10743.3261,11659.873182000001
16.0,1,0,2023-09-30,1,67,12419.802276,0.0183,678677.72,2023,9,12026.873093999999,11112.877032,11877.694056
16.0,1,0,2023-10-31,1,80,12479.331078000001,0.0183,681930.66,2023,10,12419.802276,11477.777019000001,12044.619732500001
16.0,1,0,2023-11-30,1,82,12329.758224000001,0.0183,673757.28,2023,11,12479.331078000001,11767.725513,12138.291851000002
16.0,1,0,2023-12-31,1,268,12423.927644999998,0.0183,678903.1499999999,2023,12,12329.758224000001,11792.436003,12243.540458000001
16.0,1,0,2024-01-31,1,367,13230.638676,0.0183,722985.72,2024,1,12423.927644999998,11781.550431000001,12485.0551655
16.0,1,0,2024-02-29,1,367,13321.101981,0.0183,727929.07,2024,2,13230.638676,12026.873093999999,12700.75998
16.0,1,0,2024-03-31,1,74,13910.806488000002,0.0183,760153.3600000001,2024,3,13321.101981,12419.802276,12949.260682
16.0,1,0,2024-04-30,1,367,13806.830097000002,0.0183,754471.5900000001,2024,4,13910.806488000002,12479.331078000001,13170.5105185
16.0,1,0,2024-05-31,1,252,14268.662073000001,0.0183,779708.31,2024,5,13806.830097000002,12329.758224000001,13493.661160000001
16.0,1,0,2024-06-30,1,252,14082.013053,0.0183,769508.91,2024,6,14268.662073000001,12423.927644999998,13770.008728
16.0,1,0,2024-07-31,1,252,14707.732143000001,0.0183,803701.2100000001,2024,7,14082.013053,13230.638676,14016.1909725
16.0,1,0,2024-08-31,1,64,14797.110441,0.0183,808585.27,2024,8,14707.732143000001,13321.101981,14262.192382500003
16.0,1,0,2024-09-30,1,64,15073.952292,0.0183,823713.24,2024,9,14797.110441,13910.806488000002,14456.050016500003
17.0,25,0,2020-01-31,1,81,6918.208176,0.0394,175589.04,2020,1,15073.952292,13806.830097000002,13307.946363000003
17.0,25,0,2020-02-29,1,83,7403.611841999999,0.0394,187908.93,2020,2,6918.208176,14268.662073000001,12163.7713245
17.0,25,0,2020-03-31,1,291,7601.5527139999995,0.0394,192932.81,2020,3,7403.611841999999,14082.013053,11083.694601333335
17.0,25,0,2020-04-30,1,358,7602.251669999999,0.0394,192950.55,2020,4,7601.5527139999995,14707.732143000001,9899.447855833334
17.0,25,0,2020-05-31,1,300,7829.165332,0.0394,198709.78,2020,5,7602.251669999999,14797.110441,8738.123671
17.0,25,0,2020-06-30,1,293,7846.606923999999,0.0394,199152.46,2020,6,7829.165332,15073.952292,7533.566109666666
17.0,25,0,2020-07-31,1,398,8089.279798,0.0394,205311.67,2020,7,7846.606923999999,6918.208176,7728.7447133333335
17.0,25,0,2020-08-31,1,293,8465.81299,0.0394,214868.35,2020,8,8089.279798,7403.611841999999,7905.778238
17.0,25,0,2020-09-30,1,398,8841.230768,0.0394,224396.72,2020,9,8465.81299,7601.5527139999995,8112.391247
17.0,25,0,2020-10-31,1,293,9054.608559999999,0.0394,229812.4,2020,10,8841.230768,7602.251669999999,8354.450728666665
17.0,25,0,2020-11-30,1,398,9136.20399,0.0394,231883.35,2020,11,9054.608559999999,7829.165332,8572.290504999999
17.0,25,0,2020-12-31,1,293,9743.171628,0.0394,247288.62,2020,12,9136.20399,7846.606923999999,8888.384622333333
17.0,25,0,2021-01-31,1,398,9904.203762,0.0394,251375.73,2021,1,9743.171628,8089.279798,9190.871949666665
17.0,25,0,2021-02-28,1,240,10094.602686,0.0394,256208.19,2021,2,9904.203762,8465.81299,9462.336899
17.0,25,0,2021-03-31,1,241,10286.080775999999,0.0394,261068.04,2021,3,10094.602686,8841.230768,9703.145233666668
17.0,25,0,2021-04-30,1,296,10601.054225999998,0.0394,269062.29,2021,4,10286.080775999999,9054.608559999999,9960.886177999999
17.0,25,0,2021-05-31,1,401,10940.073102,0.0394,277666.83,2021,5,10601.054225999998,9136.20399,10261.53103
17.0,25,0,2021-06-30,1,295,11223.251933999998,0.0394,284854.11,2021,6,10940.073102,9743.171628,10508.211081
17.0,25,0,2021-07-31,1,400,11688.277919999999,0.0394,296656.8,2021,7,11223.251933999998,9904.203762,10805.556773999999
17.0,25,0,2021-08-31,1,294,11827.083332,0.0394,300179.78,2021,8,11688.277919999999,10094.602686,11094.303548333331
17.0,25,0,2021-09-30,1,399,12102.561039999999,0.0394,307171.6,2021,9,11827.083332,10286.080775999999,11397.050258999998
17.0,25,0,2021-10-31,1,297,12682.035357999997,0.0394,321879.06999999995,2021,10,12102.561039999999,10601.054225999998,11743.880447666665
17.0,25,0,2021-11-30,1,402,13203.234317999999,0.0394,335107.47,2021,11,12682.035357999997,10940.073102,12121.073983666667
17.0,25,0,2021-12-31,1,299,13693.047632,0.0394,347539.28,2021,12,13203.234317999999,11223.251933999998,12532.706599999998
17.0,25,0,2022-01-31,1,404,13789.509076,0.0394,349987.54000000004,2022,1,13693.047632,11688.277919999999,12882.911792666666
17.0,25,0,2022-02-28,1,301,13795.159036,0.0394,350130.94,2022,2,13789.509076,11827.083332,13210.92441
17.0,25,0,2022-03-31,1,298,14203.499847999998,0.0394,360494.92,2022,3,13795.159036,12102.561039999999,13561.080877999999
17.0,25,0,2022-04-30,1,403,13804.468861999998,0.0394,350367.23,2022,4,14203.499847999998,12682.035357999997,13748.153128666667
17.0,25,0,2022-05-31,1,288,13985.55796,0.0394,354963.4,2022,5,13804.468861999998,13203.234317999999,13878.540402333332
17.0,25,0,2022-06-30,1,292,20329.544626,0.0394,515978.29,2022,6,13985.55796,13693.047632,14984.623234666666
17.0,25,0,2022-07-31,1,252,20514.50241,0.0394,520672.65,2022,7,20329.544626,13789.509076,16105.455456999998
17.0,25,0,2022-08-31,1,252,20823.303062,0.0394,528510.23,2022,8,20514.50241,13795.159036,17276.812794666665
17.0,25,0,2022-09-30,1,252,20603.412055999997,0.0394,522929.24,2022,9,20823.303062,14203.499847999998,18343.464829333334
17.0,25,0,2022-10-31,1,398,22187.044229999996,0.0394,563122.95,2022,10,20603.412055999997,13804.468861999998,19740.560724
17.0,25,0,2022-11-30,1,357,21893.015426,0.0394,555660.29,2022,11,22187.044229999996,13985.55796,21058.470301666664
17.0,25,0,2022-12-31,1,398,21055.534935999996,0.0394,534404.44,2022,12,21893.015426,20329.544626,21179.468686666663
17.0,25,0,2023-01-31,1,398,22620.411133999998,0.0394,574122.11,2023,1,21055.534935999996,20514.50241,21530.453473999998
17.0,25,0,2023-02-28,1,357,23130.4398,0.0394,587067.0,2023,2,22620.411133999998,20823.303062,21914.976263666667
17.0,25,0,2023-03-31,1,357,23926.084976,0.0394,607261.04,2023,3,23130.4398,20603.412055999997,22468.755083666667
17.0,25,0,2023-04-30,1,398,24711.716642,0.0394,627200.93,2023,4,23926.084976,22187.044229999996,22889.533819
17.0,25,0,2023-05-31,1,240,25335.977334,0.0394,643045.11,2023,5,24711.716642,21893.015426,23463.360803666666
17.0,25,0,2023-06-30,1,240,25389.179154,0.0394,644395.41,2023,6,25335.977334,21055.534935999996,24185.63484
17.0,25,0,2023-07-31,1,252,25365.742458,0.0394,643800.5700000001,2023,7,25389.179154,22620.411133999998,24643.190060666664
17.0,25,0,2023-08-31,1,252,25893.923491999994,0.0394,657206.1799999999,2023,8,25365.742458,23130.4398,25103.770676
17.0,25,0,2023-09-30,1,252,26739.902167999997,0.0394,678677.72,2023,9,25893.923491999994,23926.084976,25572.740208
17.0,25,0,2023-10-31,1,252,26868.068004,0.0394,681930.66,2023,10,26739.902167999997,24711.716642,25932.132101666666
17.0,25,0,2023-11-30,1,252,26546.036831999998,0.0394,673757.28,2023,11,26868.068004,25335.977334,26133.808684666667
17.0,25,0,2023-12-31,1,171,26748.784109999993,0.0394,678903.1499999999,2023,12,26546.036831999998,25389.179154,26360.409510666665
17.0,25,0,2024-01-31,1,252,28485.637367999996,0.0394,722985.72,2024,1,26748.784109999993,25365.742458,26880.391995666665
17.0,25,0,2024-02-29,1,253,28680.405357999996,0.0394,727929.07,2024,2,28485.637367999996,25893.923491999994,27344.805639999995
17.0,25,0,2024-03-31,1,398,29950.042384000004,0.0394,760153.3600000001,2024,3,28680.405357999996,26739.902167999997,27879.82900933333
17.0,25,0,2024-04-30,1,398,29726.180646,0.0394,754471.5900000001,2024,4,29950.042384000004,26868.068004,28356.18111633333
17.0,25,0,2024-05-31,1,398,30720.507414,0.0394,779708.31,2024,5,29726.180646,26546.036831999998,29051.926213333336
17.0,25,0,2024-06-30,1,398,30318.651053999998,0.0394,769508.91,2024,6,30720.507414,26748.784109999993,29646.90403733333
17.0,25,0,2024-07-31,1,398,31665.827674,0.0394,803701.2100000001,2024,7,30318.651053999998,28485.637367999996,30176.935755
17.0,25,0,2024-08-31,1,398,31858.259638,0.0394,808585.27,2024,8,31665.827674,28680.405357999996,30706.578135
17.0,25,0,2024-09-30,1,398,32454.301655999996,0.0394,823713.24,2024,9,31858.259638,29950.042384000004,31123.954680333332
18.0,34,0,2020-01-31,1,171,4898.934216000001,0.0279,175589.04,2020,1,32454.301655999996,29726.180646,26986.08027533333
18.0,34,0,2020-02-29,1,171,5242.659147,0.0279,187908.93,2020,2,4898.934216000001,30720.507414,22739.772230833336
18.0,34,0,2020-03-31,1,290,5382.825399,0.0279,192932.81,2020,3,5242.659147,30318.651053999998,18583.801288333332
18.0,34,0,2020-04-30,1,289,5383.320345,0.0279,192950.55,2020,4,5382.825399,31665.827674,14203.383400166664
18.0,34,0,2020-05-31,1,289,5544.002862,0.0279,198709.78,2020,5,5383.320345,31858.259638,9817.6739375
18.0,34,0,2020-06-30,1,244,5556.353634,0.0279,199152.46,2020,6,5544.002862,32454.301655999996,5334.6826005
18.0,34,0,2020-07-31,1,252,5728.195593,0.0279,205311.67,2020,7,5556.353634,4898.934216000001,5472.89283
18.0,34,0,2020-08-31,1,252,5994.826965,0.0279,214868.35,2020,8,5728.195593,5242.659147,5598.2541329999995
18.0,34,0,2020-09-30,1,356,6260.668488,0.0279,224396.72,2020,9,5994.826965,5382.825399,5744.5613145
18.0,34,0,2020-10-31,1,398,6411.76596,0.0279,229812.4,2020,10,6260.668488,5383.320345,5915.968917000001
18.0,34,0,2020-11-30,1,398,6469.545465,0.0279,231883.35,2020,11,6411.76596,5544.002862,6070.2260175
18.0,34,0,2020-12-31,1,252,6899.352498,0.0279,247288.62,2020,12,6469.545465,5556.353634,6294.0591615
18.0,34,0,2021-01-31,1,64,7013.382867,0.0279,251375.73,2021,1,6899.352498,5728.195593,6508.257040500001
18.0,34,0,2021-02-28,1,67,7148.208501,0.0279,256208.19,2021,2,7013.382867,5994.826965,6700.4872965
18.0,34,0,2021-03-31,1,67,7283.798316,0.0279,261068.04,2021,3,7148.208501,6260.668488,6871.008934499999
18.0,34,0,2021-04-30,1,67,7506.837891,0.0279,269062.29,2021,4,7283.798316,6411.76596,7053.520923
18.0,34,0,2021-05-31,1,398,7746.904557000001,0.0279,277666.83,2021,5,7506.837891,6469.545465,7266.414105
18.0,34,0,2021-06-30,1,409,7947.429669,0.0279,284854.11,2021,6,7746.904557000001,6899.352498,7441.0936335
18.0,34,0,2021-07-31,1,68,8276.72472,0.0279,296656.8,2021,7,7947.429669,7013.382867,7651.650608999999
18.0,34,0,2021-08-31,1,409,8375.015862000002,0.0279,300179.78,2021,8,8276.72472,7148.208501,7856.1185025
18.0,34,0,2021-09-30,1,409,8570.08764,0.0279,307171.6,2021,9,8375.015862000002,7283.798316,8070.500056500001
18.0,34,0,2021-10-31,1,68,8980.426053,0.0279,321879.06999999995,2021,10,8570.08764,7506.837891,8316.098083500001
18.0,34,0,2021-11-30,1,252,9349.498413,0.0279,335107.47,2021,11,8980.426053,7746.904557000001,8583.1970595
18.0,34,0,2021-12-31,1,68,9696.345912,0.0279,347539.28,2021,12,9349.498413,7947.429669,8874.6831
18.0,34,0,2022-01-31,1,68,9764.652366000002,0.0279,349987.54000000004,2022,1,9696.345912,8276.72472,9122.671041
18.0,34,0,2022-02-28,1,398,9768.653226,0.0279,350130.94,2022,2,9764.652366000002,8375.015862000002,9354.943935000001
18.0,34,0,2022-03-31,1,203,10057.808268,0.0279,360494.92,2022,3,9768.653226,8570.08764,9602.897373
